t,w1,w2,w3
1762.550000,0.020957,-0.088046,0.080971
1762.600000,0.003487,-0.100044,0.087733
1762.650000,-0.009680,-0.108623,0.080754
1762.700000,-0.021154,-0.120829,0.056094
1762.750000,-0.037383,-0.140784,0.025901
1762.800000,-0.062158,-0.162709,0.011507
1762.850000,-0.091900,-0.174628,0.023885
1762.900000,-0.117495,-0.166192,0.052760
1762.950000,-0.130357,-0.134027,0.077456
1763.000000,-0.127706,-0.084182,0.087166
1763.050000,-0.113884,-0.029408,0.087212
1763.100000,-0.097055,0.021333,0.087803
1763.150000,-0.082939,0.070813,0.092619
1763.200000,-0.071046,0.125299,0.098324
1763.250000,-0.057738,0.181139,0.100217
1763.300000,-0.041982,0.227240,0.096057
1763.350000,-0.026405,0.257758,0.087068
1763.400000,-0.013143,0.275089,0.077791
1763.450000,-0.001091,0.282208,0.073178
1763.500000,0.011416,0.278576,0.072924
1763.550000,0.023725,0.264884,0.069499
1763.600000,0.035572,0.247185,0.054771
1763.650000,0.051049,0.231715,0.029594
1763.700000,0.075362,0.215524,0.004351
1763.750000,0.106990,0.185413,-0.012543
1763.800000,0.137456,0.128793,-0.024926
1763.850000,0.160418,0.047489,-0.043430
1763.900000,0.177534,-0.039231,-0.070090
1763.950000,0.193161,-0.108437,-0.094868
1764.000000,0.205516,-0.151069,-0.109333
1764.050000,0.206787,-0.174493,-0.116600
1764.100000,0.192897,-0.190895,-0.124248
1764.150000,0.169746,-0.207314,-0.132497
1764.200000,0.145835,-0.224858,-0.134329
1764.250000,0.121051,-0.241567,-0.125681
1764.300000,0.089539,-0.253719,-0.110178
1764.350000,0.054153,-0.257399,-0.093024
1764.400000,0.028793,-0.251814,-0.075140
1764.450000,0.019554,-0.240293,-0.055416
1764.500000,0.010486,-0.225792,-0.034819
1764.550000,-0.020947,-0.206001,-0.015082
1764.600000,-0.075583,-0.176404,0.004665
1764.650000,-0.129212,-0.138912,0.026513
1764.700000,-0.157743,-0.102665,0.048468
1764.750000,-0.157130,-0.072668,0.062516
1764.800000,-0.139447,-0.041661,0.059803
1764.850000,-0.119339,0.000726,0.038096
1764.900000,-0.105747,0.051870,0.003930
1764.950000,-0.099086,0.096224,-0.031368
1765.000000,-0.092218,0.124163,-0.056125
1765.050000,-0.076411,0.143910,-0.062174
1765.100000,-0.049511,0.168683,-0.049376
1765.150000,-0.018836,0.197404,-0.026757
1765.200000,0.005287,0.216165,-0.006567
1765.250000,0.019129,0.216670,0.005443
1765.300000,0.027935,0.205749,0.014054
1765.350000,0.039225,0.195508,0.028164
1765.400000,0.055121,0.189443,0.051860
1765.450000,0.070919,0.181518,0.082203
1765.500000,0.079575,0.166147,0.112736
1765.550000,0.077382,0.145020,0.137899
1765.600000,0.066450,0.124253,0.155743
1765.650000,0.052687,0.106965,0.167402
1765.700000,0.041633,0.089565,0.174868
1765.750000,0.035873,0.066358,0.179765
1765.800000,0.035212,0.037997,0.182992
1765.850000,0.037684,0.012466,0.184076
1765.900000,0.040506,-0.004218,0.180588
1765.950000,0.042080,-0.015096,0.168893
1766.000000,0.044193,-0.027378,0.146854
1766.050000,0.051314,-0.043583,0.116415
1766.100000,0.066699,-0.060731,0.082274
1766.150000,0.089061,-0.075896,0.047481
1766.200000,0.112166,-0.089146,0.012524
1766.250000,0.127108,-0.102028,-0.020843
1766.300000,0.127057,-0.116198,-0.049182
1766.350000,0.112177,-0.133756,-0.072210
1766.400000,0.090743,-0.156081,-0.093544
1766.450000,0.075204,-0.180634,-0.115892
1766.500000,0.075502,-0.201012,-0.139579
1766.550000,0.092025,-0.212791,-0.165787
1766.600000,0.110626,-0.218789,-0.196579
1766.650000,0.106970,-0.226057,-0.229904
1766.700000,0.065225,-0.236071,-0.257829
1766.750000,-0.003021,-0.238079,-0.272770
1766.800000,-0.065045,-0.214496,-0.274270
1766.850000,-0.096905,-0.156279,-0.267182
1766.900000,-0.100892,-0.074253,-0.254330
1766.950000,-0.092594,0.006139,-0.234099
1767.000000,-0.081824,0.064005,-0.204989
1767.050000,-0.070473,0.098808,-0.169707
1767.100000,-0.060491,0.125778,-0.133773
1767.150000,-0.056512,0.156561,-0.100654
1767.200000,-0.060710,0.187776,-0.069319
1767.250000,-0.067600,0.207852,-0.037339
1767.300000,-0.066052,0.211139,-0.004822
1767.350000,-0.048519,0.203204,0.026453
1767.400000,-0.019053,0.193650,0.056547
1767.450000,0.009048,0.186243,0.087690
1767.500000,0.024187,0.177318,0.120800
1767.550000,0.024803,0.162375,0.153152
1767.600000,0.018738,0.141892,0.180829
1767.650000,0.016024,0.120395,0.202834
1767.700000,0.021170,0.101753,0.220919
1767.750000,0.031321,0.086153,0.235709
1767.800000,0.040674,0.069303,0.245085
1767.850000,0.045476,0.043716,0.246686
1767.900000,0.046079,0.004441,0.240853
1767.950000,0.045947,-0.044159,0.230714
1768.000000,0.048248,-0.090438,0.219336
1768.050000,0.052947,-0.125650,0.206726
1768.100000,0.056960,-0.149480,0.190229
1768.150000,0.055831,-0.165818,0.167832
1768.200000,0.045641,-0.176356,0.140208
1768.250000,0.025323,-0.179551,0.110051
1768.300000,-0.001986,-0.174184,0.080034
1768.350000,-0.030562,-0.161888,0.050283
1768.400000,-0.055035,-0.145914,0.017674
1768.450000,-0.071965,-0.128736,-0.021094
1768.500000,-0.080601,-0.111673,-0.066551
1768.550000,-0.083393,-0.095836,-0.118454
1768.600000,-0.084790,-0.081247,-0.178710
1768.650000,-0.087461,-0.064093,-0.246765
1768.700000,-0.088664,-0.037652,-0.310437
1768.750000,-0.081527,0.000398,-0.348371
1768.800000,-0.061452,0.042356,-0.348230
1768.850000,-0.031530,0.075999,-0.319882
1768.900000,-0.000856,0.095798,-0.286977
1768.950000,0.023428,0.105763,-0.266710
1769.000000,0.042482,0.111836,-0.257007
1769.050000,0.062783,0.114971,-0.241131
1769.100000,0.086187,0.112794,-0.205981
1769.150000,0.106497,0.105536,-0.156407
1769.200000,0.118118,0.097243,-0.109592
1769.250000,0.122502,0.090850,-0.077005
1769.300000,0.122411,0.084572,-0.054991
1769.350000,0.115854,0.074988,-0.031013
1769.400000,0.100480,0.062145,0.004058
1769.450000,0.079839,0.048846,0.048921
1769.500000,0.059886,0.035512,0.094270
1769.550000,0.041193,0.019278,0.130625
1769.600000,0.019787,-0.001637,0.154942
1769.650000,-0.005394,-0.026452,0.172033
1769.700000,-0.030461,-0.054397,0.188657
1769.750000,-0.051721,-0.083259,0.204129
1769.800000,-0.069460,-0.105843,0.208563
1769.850000,-0.085984,-0.114813,0.193868
1769.900000,-0.102704,-0.111189,0.165734
1769.950000,-0.120255,-0.102895,0.139914
1770.000000,-0.137845,-0.096086,0.125829
1770.050000,-0.150278,-0.091720,0.118637
1770.100000,-0.150271,-0.088646,0.108108
1770.150000,-0.137252,-0.085651,0.089697
1770.200000,-0.119472,-0.080108,0.064752
1770.250000,-0.104036,-0.068268,0.034708
1770.300000,-0.088597,-0.049630,0.000154
1770.350000,-0.066764,-0.029525,-0.035363
1770.400000,-0.039008,-0.014544,-0.065155
1770.450000,-0.013138,-0.005753,-0.084495
1770.500000,0.005072,0.001275,-0.094877
1770.550000,0.017467,0.009436,-0.102605
1770.600000,0.029860,0.015780,-0.112951
1770.650000,0.045390,0.017041,-0.125594
1770.700000,0.061874,0.018091,-0.135663
1770.750000,0.074767,0.029398,-0.138915
1770.800000,0.082514,0.054382,-0.135614
1770.850000,0.088906,0.085526,-0.129313
1770.900000,0.099232,0.115467,-0.122014
1770.950000,0.113980,0.144144,-0.111048
1771.000000,0.127863,0.171781,-0.091678
1771.050000,0.136200,0.192773,-0.063222
1771.100000,0.140997,0.201223,-0.031165
1771.150000,0.148085,0.197572,-0.001515
1771.200000,0.157885,0.186117,0.025293
1771.250000,0.162293,0.169293,0.052230
1771.300000,0.153539,0.147589,0.078699
1771.350000,0.133982,0.123032,0.099177
1771.400000,0.113397,0.098488,0.109456
1771.450000,0.097393,0.073661,0.112097
1771.500000,0.082017,0.045988,0.114256
1771.550000,0.060220,0.015889,0.120000
1771.600000,0.031148,-0.012865,0.125632
1771.650000,0.001433,-0.038294,0.124585
1771.700000,-0.021651,-0.062584,0.116293
1771.750000,-0.036082,-0.089483,0.106461
1771.800000,-0.044301,-0.120936,0.098239
1771.850000,-0.049567,-0.154950,0.087289
1771.900000,-0.055953,-0.186037,0.067426
1771.950000,-0.071032,-0.209396,0.038409
1772.000000,-0.102790,-0.224399,0.006177
1772.050000,-0.149348,-0.232709,-0.023329
1772.100000,-0.194600,-0.235578,-0.048771
1772.150000,-0.220067,-0.235011,-0.071996
1772.200000,-0.221351,-0.232891,-0.093641
1772.250000,-0.209398,-0.225677,-0.111988
1772.300000,-0.196851,-0.204606,-0.126549
1772.350000,-0.187042,-0.165466,-0.140251
1772.400000,-0.175313,-0.115525,-0.155192
1772.450000,-0.156162,-0.067059,-0.167784
1772.500000,-0.127640,-0.025869,-0.172173
1772.550000,-0.092392,0.010797,-0.167874
1772.600000,-0.056319,0.047198,-0.159988
1772.650000,-0.023515,0.084488,-0.151441
1772.700000,0.008328,0.121977,-0.137661
1772.750000,0.044205,0.157710,-0.110773
1772.800000,0.082826,0.186845,-0.069384
1772.850000,0.115221,0.203223,-0.023146
1772.900000,0.133896,0.204858,0.014294
1772.950000,0.140332,0.196797,0.037189
1773.000000,0.141828,0.186732,0.050942
1773.050000,0.143253,0.177718,0.062988
1773.100000,0.143544,0.166361,0.072816
1773.150000,0.139267,0.148283,0.074369
1773.200000,0.130567,0.124271,0.067364
1773.250000,0.123608,0.100615,0.060155
1773.300000,0.125936,0.083559,0.059788
1773.350000,0.137628,0.073310,0.064832
1773.400000,0.148569,0.063779,0.068911
1773.450000,0.148143,0.048763,0.066883
1773.500000,0.136721,0.028000,0.058457
1773.550000,0.123645,0.006666,0.050397
1773.600000,0.114150,-0.009778,0.054341
1773.650000,0.101794,-0.019216,0.076691
1773.700000,0.075623,-0.023231,0.109710
1773.750000,0.033442,-0.026415,0.136918
1773.800000,-0.015194,-0.034968,0.148494
1773.850000,-0.059499,-0.052849,0.148714
1773.900000,-0.096144,-0.077419,0.147898
1773.950000,-0.125762,-0.100451,0.150227
1774.000000,-0.147462,-0.115365,0.151133
1774.050000,-0.161283,-0.122348,0.144177
1774.100000,-0.171000,-0.124993,0.127349
1774.150000,-0.179610,-0.124197,0.102289
1774.200000,-0.184741,-0.118281,0.069758
1774.250000,-0.181174,-0.107649,0.029057
1774.300000,-0.166040,-0.095638,-0.018159
1774.350000,-0.140552,-0.084552,-0.066780
1774.400000,-0.108116,-0.073318,-0.111350
1774.450000,-0.071818,-0.059963,-0.148044
1774.500000,-0.034553,-0.045232,-0.174653
1774.550000,-0.001847,-0.032810,-0.192099
1774.600000,0.018552,-0.026131,-0.205683
1774.650000,0.023270,-0.025031,-0.220092
1774.700000,0.018217,-0.025475,-0.231236
1774.750000,0.013951,-0.023126,-0.228161
1774.800000,0.016670,-0.017736,-0.207475
1774.850000,0.025389,-0.013450,-0.181217
1774.900000,0.036099,-0.013504,-0.164619
1774.950000,0.045537,-0.015112,-0.159642
1775.000000,0.051895,-0.012949,-0.155482
1775.050000,0.055899,-0.009080,-0.142432
1775.100000,0.061041,-0.013955,-0.120795
1775.150000,0.068005,-0.032340,-0.097016
1775.200000,0.070088,-0.052778,-0.074836
1775.250000,0.061243,-0.057664,-0.052117
1775.300000,0.046499,-0.041683,-0.025298
1775.350000,0.035797,-0.015591,0.005110
1775.400000,0.029383,0.007410,0.034572
1775.450000,0.018233,0.025817,0.059047
1775.500000,-0.001014,0.049147,0.077751
1775.550000,-0.019535,0.084121,0.092136
1775.600000,-0.026556,0.124223,0.104717
1775.650000,-0.020507,0.155828,0.119212
1775.700000,-0.008081,0.172993,0.138744
1775.750000,0.003508,0.180708,0.161826
1775.800000,0.010752,0.183287,0.181800
1775.850000,0.013185,0.176441,0.192289
1775.900000,0.012713,0.154690,0.193032
1775.950000,0.012826,0.121567,0.189740
1776.000000,0.013342,0.086740,0.188491
1776.050000,0.005450,0.054967,0.189764
1776.100000,-0.021376,0.023314,0.186877
1776.150000,-0.063655,-0.010301,0.171229
1776.200000,-0.100815,-0.041077,0.141283
1776.250000,-0.113756,-0.062804,0.105704
1776.300000,-0.102430,-0.075501,0.075410
1776.350000,-0.080272,-0.083088,0.053856
1776.400000,-0.056444,-0.085467,0.036745
1776.450000,-0.029299,-0.077914,0.019125
1776.500000,0.005762,-0.059329,0.000768
1776.550000,0.046669,-0.037279,-0.014842
1776.600000,0.083469,-0.021695,-0.025454
1776.650000,0.106555,-0.015932,-0.033562
1776.700000,0.115495,-0.017650,-0.044245
1776.750000,0.117811,-0.025662,-0.058344
1776.800000,0.119303,-0.040686,-0.069668
1776.850000,0.117548,-0.060418,-0.073208
1776.900000,0.105984,-0.078567,-0.075725
1776.950000,0.083761,-0.089254,-0.091871
1777.000000,0.059578,-0.090190,-0.126318
1777.050000,0.044348,-0.082772,-0.164336
1777.100000,0.040831,-0.071605,-0.185404
1777.150000,0.042483,-0.062039,-0.184324
1777.200000,0.041794,-0.054328,-0.174329
1777.250000,0.036628,-0.041371,-0.170074
1777.300000,0.028663,-0.016439,-0.173085
1777.350000,0.019736,0.017641,-0.174607
1777.400000,0.011785,0.050900,-0.165982
1777.450000,0.008089,0.075635,-0.142673
1777.500000,0.011674,0.089505,-0.104069
1777.550000,0.022070,0.092829,-0.056574
1777.600000,0.034551,0.087385,-0.013726
1777.650000,0.043074,0.076162,0.015380
1777.700000,0.043748,0.061035,0.036738
1777.750000,0.036077,0.041192,0.063005
1777.800000,0.022415,0.015868,0.095063
1777.850000,0.006108,-0.011330,0.119051
1777.900000,-0.010636,-0.032296,0.122454
1777.950000,-0.026797,-0.040056,0.108055
1778.000000,-0.041622,-0.034274,0.090510
1778.050000,-0.055365,-0.020993,0.082111
1778.100000,-0.069758,-0.007615,0.083496
1778.150000,-0.085365,0.002188,0.087117
1778.200000,-0.098948,0.009343,0.087563
1778.250000,-0.105685,0.015725,0.086961
1778.300000,-0.103888,0.020877,0.091105
1778.350000,-0.095944,0.022825,0.102348
1778.400000,-0.084661,0.020901,0.116988
1778.450000,-0.069854,0.016983,0.128988
1778.500000,-0.049708,0.014454,0.135251
1778.550000,-0.025337,0.016348,0.135962
1778.600000,-0.002193,0.023994,0.130705
1778.650000,0.013704,0.036046,0.117851
1778.700000,0.020394,0.048265,0.098436
1778.750000,0.020875,0.055778,0.077226
1778.800000,0.019143,0.056859,0.058338
1778.850000,0.014537,0.054029,0.041156
1778.900000,0.001792,0.050903,0.021091
1778.950000,-0.020498,0.048224,-0.006175
1779.000000,-0.043828,0.043476,-0.040965
1779.050000,-0.056550,0.034471,-0.078984
1779.100000,-0.055651,0.022383,-0.114207
1779.150000,-0.048160,0.009708,-0.143873
1779.200000,-0.040944,-0.004226,-0.170505
1779.250000,-0.032055,-0.022425,-0.195514
1779.300000,-0.014399,-0.043833,-0.209599
1779.350000,0.013058,-0.061472,-0.195541
1779.400000,0.041541,-0.069086,-0.146610
1779.450000,0.061198,-0.067000,-0.080028
1779.500000,0.069630,-0.059789,-0.026288
1779.550000,0.070458,-0.050864,-0.003194
1779.600000,0.068276,-0.041325,-0.001953
1779.650000,0.067324,-0.031958,-0.000364
1779.700000,0.070597,-0.023532,0.011401
1779.750000,0.075972,-0.015625,0.021849
1779.800000,0.075547,-0.007335,0.015570
1779.850000,0.063690,0.000952,-0.006065
1779.900000,0.045155,0.007885,-0.026850
1779.950000,0.031032,0.012499,-0.035289
1780.000000,0.027087,0.014073,-0.034591
1780.050000,0.029845,0.011757,-0.033411
1780.100000,0.033281,0.006137,-0.034512
1780.150000,0.034763,0.001424,-0.034657
1780.200000,0.034189,0.004395,-0.029622
1780.250000,0.031680,0.018569,-0.016769
1780.300000,0.028583,0.039340,0.002700
1780.350000,0.028414,0.057404,0.022063
1780.400000,0.033606,0.067360,0.033293
1780.450000,0.040929,0.070515,0.034185
1780.500000,0.042460,0.069500,0.029286
1780.550000,0.033531,0.064293,0.024033
1780.600000,0.018811,0.054943,0.019836
1780.650000,0.007326,0.044052,0.014975
1780.700000,0.001749,0.034137,0.009136
1780.750000,-0.003406,0.025796,0.006102
1780.800000,-0.012625,0.019735,0.011152
1780.850000,-0.022567,0.017307,0.025980
1780.900000,-0.026232,0.018765,0.046844
1780.950000,-0.021423,0.023944,0.067250
1781.000000,-0.012814,0.033376,0.081770
1781.050000,-0.006902,0.044326,0.088083
1781.100000,-0.006858,0.047065,0.087218
1781.150000,-0.011641,0.031990,0.082344
1781.200000,-0.018280,0.002575,0.075537
1781.250000,-0.024243,-0.024221,0.064758
1781.300000,-0.028154,-0.034041,0.046538
1781.350000,-0.029910,-0.029269,0.022585
1781.400000,-0.031456,-0.024290,-0.000189
1781.450000,-0.036346,-0.028448,-0.017014
1781.500000,-0.046365,-0.038471,-0.028988
1781.550000,-0.058445,-0.047829,-0.038974
1781.600000,-0.067054,-0.058131,-0.046984
1781.650000,-0.070726,-0.077216,-0.050881
1781.700000,-0.074327,-0.107465,-0.050007
1781.750000,-0.083085,-0.140306,-0.046847
1781.800000,-0.095879,-0.163274,-0.045004
1781.850000,-0.106333,-0.169403,-0.045529
1781.900000,-0.109576,-0.159329,-0.044867
1781.950000,-0.105988,-0.138392,-0.036822
1782.000000,-0.098817,-0.113179,-0.018721
1782.050000,-0.090425,-0.088229,0.003512
1782.100000,-0.081179,-0.064962,0.019331
1782.150000,-0.069271,-0.043739,0.024858
1782.200000,-0.050461,-0.024804,0.026520
1782.250000,-0.020958,-0.005636,0.029232
1782.300000,0.017037,0.020217,0.025647
1782.350000,0.055179,0.057376,0.005005
1782.400000,0.087141,0.101237,-0.028793
1782.450000,0.113525,0.140769,-0.056669
1782.500000,0.136642,0.170618,-0.064312
1782.550000,0.156057,0.195785,-0.055706
1782.600000,0.171748,0.221796,-0.044366
1782.650000,0.186679,0.245671,-0.037540
1782.700000,0.203364,0.260692,-0.032467
1782.750000,0.219260,0.265774,-0.024266
1782.800000,0.227476,0.265058,-0.013150
1782.850000,0.223290,0.260504,-0.002999
1782.900000,0.209885,0.249867,0.006764
1782.950000,0.196189,0.231807,0.025599
1783.000000,0.188485,0.208175,0.063501
1783.050000,0.184954,0.180286,0.116473
1783.100000,0.178701,0.147875,0.164033
1783.150000,0.165329,0.112358,0.185900
1783.200000,0.147217,0.076320,0.180780
1783.250000,0.130360,0.039015,0.164219
1783.300000,0.116403,-0.004497,0.149251
1783.350000,0.098773,-0.058259,0.136052
1783.400000,0.069649,-0.119734,0.119737
1783.450000,0.031185,-0.179446,0.099322
1783.500000,-0.004051,-0.226818,0.076505
1783.550000,-0.026783,-0.257184,0.051036
1783.600000,-0.042596,-0.273661,0.020987
1783.650000,-0.066243,-0.282564,-0.012128
1783.700000,-0.106073,-0.288063,-0.041805
1783.750000,-0.157068,-0.291482,-0.066016
1783.800000,-0.206905,-0.292600,-0.095074
1783.850000,-0.245640,-0.288389,-0.138276
1783.900000,-0.270750,-0.272821,-0.183978
1783.950000,-0.285337,-0.242962,-0.206766
1784.000000,-0.292392,-0.205096,-0.196356
1784.050000,-0.291133,-0.170561,-0.169834
1784.100000,-0.278470,-0.144279,-0.153434
1784.150000,-0.252908,-0.120134,-0.156017
1784.200000,-0.217773,-0.089142,-0.161473
1784.250000,-0.182302,-0.049712,-0.146659
1784.300000,-0.157114,-0.007982,-0.105323
1784.350000,-0.144809,0.029511,-0.052586
1784.400000,-0.136947,0.061737,-0.007795
1784.450000,-0.123207,0.092784,0.022093
1784.500000,-0.100895,0.125739,0.042472
1784.550000,-0.073735,0.157684,0.060340
1784.600000,-0.044949,0.182835,0.076930
1784.650000,-0.014057,0.199763,0.090139
1784.700000,0.021248,0.212333,0.101205
1784.750000,0.061619,0.223576,0.115308
1784.800000,0.103750,0.231412,0.134667
1784.850000,0.141026,0.231609,0.154217
1784.900000,0.167474,0.223736,0.166629
1784.950000,0.182921,0.212165,0.169320
1785.000000,0.194628,0.200675,0.164945
1785.050000,0.210484,0.188234,0.157943
1785.100000,0.229124,0.171958,0.151095
1785.150000,0.241122,0.152804,0.142542
1785.200000,0.241333,0.135546,0.126459
1785.250000,0.234884,0.122955,0.099625
1785.300000,0.228714,0.112156,0.067609
1785.350000,0.221947,0.097158,0.041658
1785.400000,0.208618,0.073878,0.028452
1785.450000,0.187736,0.043510,0.024656
1785.500000,0.165639,0.012687,0.021947
1785.550000,0.146905,-0.010791,0.015269
1785.600000,0.126748,-0.025317,0.005175
1785.650000,0.096279,-0.039171,-0.006037
1785.700000,0.055010,-0.064575,-0.017991
1785.750000,0.015040,-0.106205,-0.031739
1785.800000,-0.009495,-0.156265,-0.046980
1785.850000,-0.015206,-0.201496,-0.060982
1785.900000,-0.009698,-0.233629,-0.070963
1785.950000,-0.002681,-0.253350,-0.077301
1786.000000,-0.000578,-0.266222,-0.083076
1786.050000,-0.007188,-0.275123,-0.090099
1786.100000,-0.023645,-0.277228,-0.096451
1786.150000,-0.045295,-0.269625,-0.098498
1786.200000,-0.062136,-0.256596,-0.094898
1786.250000,-0.067102,-0.248532,-0.088161
1786.300000,-0.063943,-0.250850,-0.082582
1786.350000,-0.064091,-0.250408,-0.081346
1786.400000,-0.075364,-0.217635,-0.084741
1786.450000,-0.095348,-0.136921,-0.088838
1786.500000,-0.116154,-0.033639,-0.086222
1786.550000,-0.133657,0.047726,-0.072135
1786.600000,-0.149210,0.090744,-0.052198
1786.650000,-0.163061,0.115840,-0.039607
1786.700000,-0.170962,0.146326,-0.040506
1786.750000,-0.168744,0.182529,-0.046545
1786.800000,-0.157073,0.210257,-0.045284
1786.850000,-0.140151,0.220533,-0.033256
1786.900000,-0.121662,0.214235,-0.016578
1786.950000,-0.103525,0.194922,-0.002354
1787.000000,-0.087098,0.164945,0.008077
1787.050000,-0.073321,0.128375,0.018748
