t,u1,u2
1.6648e+03,8.6451e+00,9.3734e+00
1.6648e+03,8.6869e+00,9.4648e+00
1.6648e+03,8.7631e+00,9.6425e+00
1.6649e+03,8.8044e+00,9.7417e+00
1.6650e+03,8.7869e+00,9.6798e+00
1.6650e+03,8.7429e+00,9.5174e+00
1.6650e+03,8.7078e+00,9.3910e+00
1.6651e+03,8.6752e+00,9.4025e+00
1.6652e+03,8.6188e+00,9.5377e+00
1.6652e+03,8.5461e+00,9.6791e+00
1.6652e+03,8.5025e+00,9.7175e+00
1.6653e+03,8.5231e+00,9.6589e+00
1.6653e+03,8.5953e+00,9.6056e+00
1.6654e+03,8.6623e+00,9.6283e+00
1.6655e+03,8.6554e+00,9.6833e+00
1.6655e+03,8.5455e+00,9.6749e+00
1.6655e+03,8.4006e+00,9.5904e+00
1.6656e+03,8.3460e+00,9.5326e+00
1.6657e+03,8.4157e+00,9.5967e+00
1.6657e+03,8.5184e+00,9.7420e+00
1.6658e+03,8.5611e+00,9.8281e+00
1.6658e+03,8.5601e+00,9.7764e+00
1.6658e+03,8.6606e+00,9.6491e+00
1.6659e+03,8.9970e+00,9.5547e+00
1.6660e+03,9.4941e+00,9.5215e+00
1.6660e+03,9.8902e+00,9.4877e+00
1.6660e+03,9.9504e+00,9.4008e+00
1.6661e+03,9.6604e+00,9.2950e+00
1.6662e+03,9.2949e+00,9.2507e+00
1.6662e+03,9.2147e+00,9.3013e+00
1.6662e+03,9.5175e+00,9.4085e+00
1.6663e+03,9.9459e+00,9.5206e+00
1.6663e+03,1.0126e+01,9.6249e+00
1.6664e+03,9.8766e+00,9.7366e+00
1.6665e+03,9.3655e+00,9.8509e+00
1.6665e+03,8.9839e+00,9.9256e+00
1.6665e+03,9.0184e+00,9.9204e+00
1.6666e+03,9.4076e+00,9.8474e+00
1.6667e+03,9.8138e+00,9.7688e+00
1.6667e+03,9.9308e+00,9.7572e+00
1.6668e+03,9.7388e+00,9.8528e+00
1.6668e+03,9.4674e+00,1.0028e+01
1.6669e+03,9.3498e+00,1.0174e+01
1.6669e+03,9.4538e+00,1.0158e+01
1.6670e+03,9.6957e+00,9.9503e+00
1.6670e+03,9.9352e+00,9.6849e+00
1.6670e+03,1.0051e+01,9.5384e+00
1.6671e+03,9.9881e+00,9.5619e+00
1.6672e+03,9.7927e+00,9.6578e+00
1.6672e+03,9.6020e+00,9.7119e+00
1.6672e+03,9.5541e+00,9.6983e+00
1.6673e+03,9.6772e+00,9.6504e+00
1.6674e+03,9.8741e+00,9.5912e+00
1.6674e+03,1.0024e+01,9.5428e+00
1.6675e+03,1.0092e+01,9.5762e+00
1.6675e+03,1.0119e+01,9.7852e+00
1.6675e+03,1.0139e+01,1.0165e+01
1.6676e+03,1.0149e+01,1.0572e+01
1.6677e+03,1.0165e+01,1.0855e+01
1.6677e+03,1.0243e+01,1.0969e+01
1.6678e+03,1.0407e+01,1.0958e+01
1.6678e+03,1.0579e+01,1.0888e+01
1.6679e+03,1.0649e+01,1.0782e+01
1.6679e+03,1.0614e+01,1.0638e+01
1.6680e+03,1.0597e+01,1.0494e+01
1.6680e+03,1.0689e+01,1.0417e+01
1.6680e+03,1.0820e+01,1.0459e+01
1.6681e+03,1.0828e+01,1.0622e+01
1.6682e+03,1.0643e+01,1.0852e+01
1.6682e+03,1.0354e+01,1.1054e+01
1.6682e+03,1.0168e+01,1.1145e+01
1.6683e+03,1.0234e+01,1.1090e+01
1.6684e+03,1.0412e+01,1.0919e+01
1.6684e+03,1.0423e+01,1.0711e+01
1.6685e+03,1.0214e+01,1.0544e+01
1.6685e+03,1.0014e+01,1.0469e+01
1.6685e+03,1.0086e+01,1.0513e+01
1.6686e+03,1.0412e+01,1.0664e+01
1.6687e+03,1.0696e+01,1.0821e+01
1.6687e+03,1.0732e+01,1.0849e+01
1.6688e+03,1.0631e+01,1.0726e+01
1.6688e+03,1.0634e+01,1.0560e+01
1.6689e+03,1.0801e+01,1.0467e+01
1.6689e+03,1.0950e+01,1.0472e+01
1.6690e+03,1.0905e+01,1.0526e+01
1.6690e+03,1.0701e+01,1.0565e+01
1.6690e+03,1.0522e+01,1.0560e+01
1.6691e+03,1.0463e+01,1.0538e+01
1.6692e+03,1.0444e+01,1.0550e+01
1.6692e+03,1.0344e+01,1.0585e+01
1.6692e+03,1.0155e+01,1.0561e+01
1.6693e+03,9.9711e+00,1.0428e+01
1.6694e+03,9.8741e+00,1.0245e+01
1.6694e+03,9.8376e+00,1.0086e+01
1.6695e+03,9.7485e+00,9.9590e+00
1.6695e+03,9.5236e+00,9.8406e+00
1.6695e+03,9.2159e+00,9.7274e+00
1.6696e+03,8.9953e+00,9.6466e+00
1.6697e+03,8.9984e+00,9.6270e+00
1.6697e+03,9.1893e+00,9.6788e+00
1.6698e+03,9.3779e+00,9.7837e+00
1.6698e+03,9.3762e+00,9.8815e+00
1.6699e+03,9.1549e+00,9.8994e+00
1.6699e+03,8.8671e+00,9.8285e+00
1.6700e+03,8.7227e+00,9.7523e+00
1.6700e+03,8.8184e+00,9.7724e+00
1.6700e+03,9.0663e+00,9.9000e+00
1.6701e+03,9.2848e+00,1.0032e+01
1.6702e+03,9.3622e+00,1.0060e+01
1.6702e+03,9.3385e+00,9.9818e+00
1.6702e+03,9.3336e+00,9.8719e+00
1.6703e+03,9.4168e+00,9.7893e+00
1.6704e+03,9.5487e+00,9.7642e+00
1.6704e+03,9.6413e+00,9.8162e+00
1.6705e+03,9.6647e+00,9.9298e+00
1.6705e+03,9.6719e+00,1.0042e+01
1.6705e+03,9.7134e+00,1.0101e+01
1.6706e+03,9.7702e+00,1.0120e+01
1.6707e+03,9.7868e+00,1.0134e+01
1.6707e+03,9.7393e+00,1.0119e+01
1.6708e+03,9.6516e+00,1.0022e+01
1.6708e+03,9.5590e+00,9.8785e+00
1.6709e+03,9.4822e+00,9.8486e+00
1.6709e+03,9.4325e+00,1.0062e+01
1.6710e+03,9.4102e+00,1.0455e+01
1.6710e+03,9.3943e+00,1.0817e+01
1.6710e+03,9.3575e+00,1.1007e+01
1.6711e+03,9.3021e+00,1.1060e+01
1.6712e+03,9.2658e+00,1.1100e+01
1.6712e+03,9.2828e+00,1.1184e+01
1.6712e+03,9.3414e+00,1.1231e+01
1.6713e+03,9.3932e+00,1.1112e+01
1.6714e+03,9.4040e+00,1.0831e+01
1.6714e+03,9.3814e+00,1.0567e+01
1.6715e+03,9.3580e+00,1.0507e+01
1.6715e+03,9.3676e+00,1.0646e+01
1.6715e+03,9.4388e+00,1.0777e+01
1.6716e+03,9.5795e+00,1.0688e+01
1.6717e+03,9.7535e+00,1.0378e+01
1.6717e+03,9.9001e+00,1.0031e+01
1.6718e+03,9.9662e+00,9.8198e+00
1.6718e+03,9.9220e+00,9.7732e+00
1.6719e+03,9.8080e+00,9.8309e+00
1.6719e+03,9.7315e+00,9.9120e+00
1.6720e+03,9.7754e+00,9.9281e+00
1.6720e+03,9.9264e+00,9.8220e+00
1.6720e+03,1.0079e+01,9.6284e+00
1.6721e+03,1.0139e+01,9.4905e+00
1.6722e+03,1.0127e+01,9.5501e+00
1.6722e+03,1.0135e+01,9.8012e+00
1.6722e+03,1.0195e+01,1.0077e+01
1.6723e+03,1.0251e+01,1.0193e+01
1.6724e+03,1.0237e+01,1.0108e+01
1.6724e+03,1.0132e+01,9.9430e+00
1.6725e+03,9.9607e+00,9.8280e+00
1.6725e+03,9.7892e+00,9.7760e+00
1.6725e+03,9.7148e+00,9.7348e+00
1.6726e+03,9.7840e+00,9.7032e+00
1.6727e+03,9.9226e+00,9.7254e+00
1.6727e+03,9.9982e+00,9.7919e+00
1.6728e+03,9.9405e+00,9.8143e+00
1.6728e+03,9.8059e+00,9.7254e+00
1.6729e+03,9.7393e+00,9.5677e+00
1.6729e+03,9.8194e+00,9.4439e+00
1.6730e+03,9.9660e+00,9.4080e+00
1.6730e+03,1.0040e+01,9.4671e+00
1.6730e+03,1.0004e+01,9.6408e+00
1.6731e+03,9.9617e+00,9.9324e+00
1.6732e+03,1.0024e+01,1.0242e+01
1.6732e+03,1.0170e+01,1.0379e+01
1.6732e+03,1.0274e+01,1.0235e+01
1.6733e+03,1.0248e+01,9.9324e+00
1.6734e+03,1.0126e+01,9.7464e+00
1.6734e+03,1.0016e+01,9.8412e+00
1.6735e+03,9.9962e+00,1.0140e+01
1.6735e+03,1.0083e+01,1.0441e+01
1.6735e+03,1.0253e+01,1.0597e+01
1.6736e+03,1.0440e+01,1.0624e+01
1.6737e+03,1.0540e+01,1.0624e+01
1.6737e+03,1.0489e+01,1.0633e+01
1.6738e+03,1.0378e+01,1.0659e+01
1.6738e+03,1.0378e+01,1.0753e+01
1.6739e+03,1.0543e+01,1.0950e+01
1.6739e+03,1.0751e+01,1.1180e+01
1.6740e+03,1.0847e+01,1.1305e+01
1.6740e+03,1.0805e+01,1.1288e+01
1.6740e+03,1.0719e+01,1.1235e+01
1.6741e+03,1.0669e+01,1.1235e+01
1.6742e+03,1.0625e+01,1.1270e+01
1.6742e+03,1.0524e+01,1.1277e+01
1.6742e+03,1.0371e+01,1.1238e+01
1.6743e+03,1.0257e+01,1.1189e+01
1.6744e+03,1.0257e+01,1.1158e+01
1.6744e+03,1.0346e+01,1.1129e+01
1.6745e+03,1.0435e+01,1.1078e+01
1.6745e+03,1.0464e+01,1.1025e+01
1.6745e+03,1.0430e+01,1.1023e+01
1.6746e+03,1.0347e+01,1.1098e+01
1.6747e+03,1.0227e+01,1.1204e+01
1.6747e+03,1.0103e+01,1.1269e+01
1.6748e+03,1.0057e+01,1.1266e+01
1.6748e+03,1.0191e+01,1.1232e+01
1.6749e+03,1.0520e+01,1.1219e+01
1.6749e+03,1.0914e+01,1.1243e+01
1.6750e+03,1.1178e+01,1.1277e+01
1.6750e+03,1.1238e+01,1.1299e+01
1.6750e+03,1.1198e+01,1.1327e+01
1.6751e+03,1.1209e+01,1.1390e+01
1.6752e+03,1.1303e+01,1.1479e+01
1.6752e+03,1.1398e+01,1.1538e+01
1.6752e+03,1.1422e+01,1.1528e+01
1.6753e+03,1.1381e+01,1.1481e+01
1.6754e+03,1.1314e+01,1.1461e+01
1.6754e+03,1.1259e+01,1.1501e+01
1.6755e+03,1.1260e+01,1.1577e+01
1.6755e+03,1.1358e+01,1.1635e+01
1.6755e+03,1.1514e+01,1.1630e+01
1.6756e+03,1.1623e+01,1.1552e+01
1.6757e+03,1.1623e+01,1.1434e+01
1.6757e+03,1.1560e+01,1.1350e+01
1.6758e+03,1.1534e+01,1.1377e+01
1.6758e+03,1.1587e+01,1.1516e+01
1.6759e+03,1.1671e+01,1.1664e+01
1.6759e+03,1.1709e+01,1.1714e+01
1.6760e+03,1.1681e+01,1.1658e+01
1.6760e+03,1.1636e+01,1.1569e+01
1.6760e+03,1.1635e+01,1.1507e+01
1.6761e+03,1.1693e+01,1.1458e+01
1.6762e+03,1.1788e+01,1.1382e+01
1.6762e+03,1.1896e+01,1.1291e+01
1.6762e+03,1.1999e+01,1.1239e+01
1.6763e+03,1.2064e+01,1.1247e+01
1.6764e+03,1.2059e+01,1.1277e+01
1.6764e+03,1.2014e+01,1.1276e+01
1.6765e+03,1.2025e+01,1.1237e+01
1.6765e+03,1.2144e+01,1.1197e+01
1.6765e+03,1.2291e+01,1.1184e+01
1.6766e+03,1.2332e+01,1.1185e+01
1.6767e+03,1.2243e+01,1.1181e+01
1.6767e+03,1.2158e+01,1.1182e+01
1.6768e+03,1.2208e+01,1.1248e+01
1.6768e+03,1.2376e+01,1.1427e+01
1.6769e+03,1.2527e+01,1.1678e+01
1.6769e+03,1.2575e+01,1.1863e+01
1.6770e+03,1.2559e+01,1.1883e+01
1.6770e+03,1.2555e+01,1.1810e+01
1.6770e+03,1.2561e+01,1.1806e+01
1.6771e+03,1.2512e+01,1.1937e+01
1.6772e+03,1.2381e+01,1.2112e+01
1.6772e+03,1.2224e+01,1.2217e+01
1.6772e+03,1.2133e+01,1.2236e+01
1.6773e+03,1.2157e+01,1.2235e+01
1.6774e+03,1.2264e+01,1.2264e+01
1.6774e+03,1.2368e+01,1.2325e+01
1.6775e+03,1.2393e+01,1.2395e+01
1.6775e+03,1.2320e+01,1.2451e+01
1.6775e+03,1.2197e+01,1.2455e+01
1.6776e+03,1.2097e+01,1.2353e+01
1.6777e+03,1.2048e+01,1.2134e+01
1.6777e+03,1.2022e+01,1.1883e+01
1.6778e+03,1.1961e+01,1.1765e+01
1.6778e+03,1.1831e+01,1.1884e+01
1.6779e+03,1.1665e+01,1.2162e+01
1.6779e+03,1.1547e+01,1.2378e+01
1.6780e+03,1.1525e+01,1.2375e+01
1.6780e+03,1.1549e+01,1.2199e+01
1.6780e+03,1.1530e+01,1.2020e+01
1.6781e+03,1.1460e+01,1.1951e+01
1.6782e+03,1.1417e+01,1.1968e+01
1.6782e+03,1.1464e+01,1.1974e+01
1.6782e+03,1.1569e+01,1.1914e+01
1.6783e+03,1.1637e+01,1.1819e+01
1.6784e+03,1.1609e+01,1.1779e+01
1.6784e+03,1.1516e+01,1.1857e+01
1.6785e+03,1.1417e+01,1.2022e+01
1.6785e+03,1.1326e+01,1.2185e+01
1.6785e+03,1.1217e+01,1.2288e+01
1.6786e+03,1.1106e+01,1.2335e+01
1.6787e+03,1.1054e+01,1.2333e+01
1.6787e+03,1.1095e+01,1.2264e+01
1.6788e+03,1.1181e+01,1.2123e+01
1.6788e+03,1.1229e+01,1.1964e+01
1.6789e+03,1.1209e+01,1.1859e+01
1.6789e+03,1.1171e+01,1.1826e+01
1.6790e+03,1.1185e+01,1.1809e+01
1.6790e+03,1.1268e+01,1.1764e+01
1.6790e+03,1.1357e+01,1.1708e+01
1.6791e+03,1.1352e+01,1.1689e+01
1.6792e+03,1.1202e+01,1.1711e+01
1.6792e+03,1.0960e+01,1.1725e+01
1.6792e+03,1.0762e+01,1.1689e+01
1.6793e+03,1.0706e+01,1.1629e+01
1.6794e+03,1.0766e+01,1.1598e+01
1.6794e+03,1.0824e+01,1.1598e+01
1.6795e+03,1.0796e+01,1.1593e+01
1.6795e+03,1.0706e+01,1.1575e+01
1.6795e+03,1.0616e+01,1.1561e+01
1.6796e+03,1.0549e+01,1.1534e+01
1.6797e+03,1.0474e+01,1.1456e+01
1.6797e+03,1.0367e+01,1.1350e+01
1.6798e+03,1.0280e+01,1.1295e+01
1.6798e+03,1.0295e+01,1.1327e+01
1.6799e+03,1.0438e+01,1.1400e+01
1.6799e+03,1.0671e+01,1.1446e+01
1.6800e+03,1.0895e+01,1.1456e+01
1.6800e+03,1.0997e+01,1.1456e+01
1.6800e+03,1.0947e+01,1.1440e+01
1.6801e+03,1.0807e+01,1.1384e+01
1.6802e+03,1.0682e+01,1.1289e+01
1.6802e+03,1.0620e+01,1.1192e+01
1.6802e+03,1.0591e+01,1.1133e+01
1.6803e+03,1.0550e+01,1.1117e+01
1.6804e+03,1.0501e+01,1.1131e+01
1.6804e+03,1.0486e+01,1.1190e+01
1.6805e+03,1.0524e+01,1.1329e+01
1.6805e+03,1.0583e+01,1.1562e+01
1.6805e+03,1.0620e+01,1.1834e+01
1.6806e+03,1.0627e+01,1.2042e+01
1.6807e+03,1.0615e+01,1.2120e+01
1.6807e+03,1.0593e+01,1.2119e+01
1.6808e+03,1.0571e+01,1.2142e+01
1.6808e+03,1.0578e+01,1.2220e+01
1.6809e+03,1.0623e+01,1.2275e+01
1.6809e+03,1.0666e+01,1.2210e+01
1.6810e+03,1.0659e+01,1.2022e+01
1.6810e+03,1.0605e+01,1.1816e+01
1.6810e+03,1.0572e+01,1.1699e+01
1.6811e+03,1.0608e+01,1.1703e+01
1.6812e+03,1.0694e+01,1.1789e+01
1.6812e+03,1.0781e+01,1.1901e+01
1.6812e+03,1.0848e+01,1.1989e+01
1.6813e+03,1.0897e+01,1.2018e+01
1.6814e+03,1.0913e+01,1.1997e+01
1.6814e+03,1.0873e+01,1.1978e+01
1.6815e+03,1.0790e+01,1.1993e+01
1.6815e+03,1.0726e+01,1.2022e+01
1.6815e+03,1.0733e+01,1.2040e+01
1.6816e+03,1.0817e+01,1.2068e+01
1.6817e+03,1.0936e+01,1.2143e+01
1.6817e+03,1.1054e+01,1.2243e+01
1.6818e+03,1.1161e+01,1.2307e+01
1.6818e+03,1.1250e+01,1.2321e+01
1.6819e+03,1.1296e+01,1.2341e+01
1.6819e+03,1.1265e+01,1.2414e+01
1.6820e+03,1.1154e+01,1.2515e+01
1.6820e+03,1.1014e+01,1.2589e+01
1.6820e+03,1.0908e+01,1.2608e+01
1.6821e+03,1.0862e+01,1.2565e+01
1.6822e+03,1.0863e+01,1.2476e+01
1.6822e+03,1.0879e+01,1.2376e+01
1.6822e+03,1.0900e+01,1.2302e+01
1.6823e+03,1.0948e+01,1.2284e+01
1.6824e+03,1.1045e+01,1.2321e+01
1.6824e+03,1.1161e+01,1.2362e+01
1.6825e+03,1.1223e+01,1.2349e+01
1.6825e+03,1.1182e+01,1.2260e+01
1.6825e+03,1.1067e+01,1.2120e+01
1.6826e+03,1.0951e+01,1.1964e+01
1.6827e+03,1.0882e+01,1.1810e+01
1.6827e+03,1.0860e+01,1.1684e+01
1.6828e+03,1.0865e+01,1.1628e+01
1.6828e+03,1.0894e+01,1.1663e+01
1.6829e+03,1.0949e+01,1.1741e+01
1.6829e+03,1.1014e+01,1.1791e+01
1.6830e+03,1.1067e+01,1.1805e+01
1.6830e+03,1.1101e+01,1.1834e+01
1.6830e+03,1.1127e+01,1.1911e+01
1.6831e+03,1.1165e+01,1.2003e+01
1.6832e+03,1.1230e+01,1.2059e+01
1.6832e+03,1.1317e+01,1.2083e+01
1.6832e+03,1.1398e+01,1.2132e+01
1.6833e+03,1.1434e+01,1.2259e+01
1.6834e+03,1.1404e+01,1.2436e+01
1.6834e+03,1.1333e+01,1.2566e+01
1.6835e+03,1.1283e+01,1.2568e+01
1.6835e+03,1.1289e+01,1.2448e+01
1.6835e+03,1.1322e+01,1.2262e+01
1.6836e+03,1.1316e+01,1.2053e+01
1.6837e+03,1.1242e+01,1.1864e+01
1.6837e+03,1.1146e+01,1.1773e+01
1.6838e+03,1.1131e+01,1.1840e+01
1.6838e+03,1.1267e+01,1.2006e+01
1.6839e+03,1.1521e+01,1.2091e+01
1.6839e+03,1.1762e+01,1.1954e+01
1.6840e+03,1.1858e+01,1.1635e+01
1.6840e+03,1.1775e+01,1.1307e+01
1.6840e+03,1.1582e+01,1.1130e+01
1.6841e+03,1.1390e+01,1.1160e+01
1.6842e+03,1.1274e+01,1.1335e+01
1.6842e+03,1.1245e+01,1.1523e+01
1.6842e+03,1.1267e+01,1.1592e+01
1.6843e+03,1.1288e+01,1.1491e+01
1.6844e+03,1.1284e+01,1.1283e+01
1.6844e+03,1.1272e+01,1.1094e+01
1.6845e+03,1.1294e+01,1.1034e+01
1.6845e+03,1.1372e+01,1.1118e+01
1.6845e+03,1.1495e+01,1.1281e+01
1.6846e+03,1.1639e+01,1.1450e+01
1.6847e+03,1.1788e+01,1.1618e+01
1.6847e+03,1.1940e+01,1.1809e+01
1.6848e+03,1.2066e+01,1.2011e+01
1.6848e+03,1.2103e+01,1.2176e+01
1.6849e+03,1.2013e+01,1.2257e+01
1.6849e+03,1.1839e+01,1.2259e+01
1.6850e+03,1.1668e+01,1.2217e+01
1.6850e+03,1.1541e+01,1.2143e+01
1.6850e+03,1.1430e+01,1.2036e+01
1.6851e+03,1.1313e+01,1.1914e+01
1.6852e+03,1.1244e+01,1.1807e+01
1.6852e+03,1.1296e+01,1.1734e+01
1.6852e+03,1.1468e+01,1.1682e+01
1.6853e+03,1.1681e+01,1.1618e+01
1.6854e+03,1.1860e+01,1.1548e+01
1.6854e+03,1.1985e+01,1.1530e+01
1.6855e+03,1.2061e+01,1.1615e+01
1.6855e+03,1.2081e+01,1.1768e+01
1.6855e+03,1.2049e+01,1.1890e+01
1.6856e+03,1.1995e+01,1.1919e+01
1.6857e+03,1.1971e+01,1.1895e+01
1.6857e+03,1.2009e+01,1.1922e+01
1.6858e+03,1.2105e+01,1.2061e+01
1.6858e+03,1.2216e+01,1.2267e+01
1.6859e+03,1.2295e+01,1.2432e+01
1.6859e+03,1.2312e+01,1.2471e+01
1.6860e+03,1.2267e+01,1.2382e+01
1.6860e+03,1.2182e+01,1.2243e+01
1.6860e+03,1.2084e+01,1.2151e+01
1.6861e+03,1.1993e+01,1.2146e+01
1.6862e+03,1.1929e+01,1.2177e+01
1.6862e+03,1.1905e+01,1.2159e+01
1.6862e+03,1.1906e+01,1.2086e+01
1.6863e+03,1.1893e+01,1.2048e+01
1.6864e+03,1.1823e+01,1.2124e+01
1.6864e+03,1.1693e+01,1.2280e+01
1.6865e+03,1.1555e+01,1.2409e+01
1.6865e+03,1.1488e+01,1.2450e+01
1.6865e+03,1.1538e+01,1.2426e+01
1.6866e+03,1.1683e+01,1.2370e+01
1.6867e+03,1.1846e+01,1.2292e+01
1.6867e+03,1.1944e+01,1.2219e+01
1.6868e+03,1.1945e+01,1.2211e+01
1.6868e+03,1.1873e+01,1.2288e+01
1.6869e+03,1.1785e+01,1.2413e+01
1.6869e+03,1.1716e+01,1.2535e+01
1.6870e+03,1.1674e+01,1.2627e+01
1.6870e+03,1.1664e+01,1.2666e+01
1.6870e+03,1.1688e+01,1.2624e+01
1.6871e+03,1.1712e+01,1.2512e+01
1.6872e+03,1.1684e+01,1.2387e+01
1.6872e+03,1.1603e+01,1.2292e+01
1.6872e+03,1.1534e+01,1.2213e+01
1.6873e+03,1.1520e+01,1.2108e+01
1.6874e+03,1.1503e+01,1.1966e+01
1.6874e+03,1.1394e+01,1.1823e+01
1.6875e+03,1.1225e+01,1.1716e+01
1.6875e+03,1.1152e+01,1.1652e+01
1.6875e+03,1.1272e+01,1.1622e+01
1.6876e+03,1.1495e+01,1.1627e+01
1.6877e+03,1.1630e+01,1.1658e+01
1.6877e+03,1.1600e+01,1.1691e+01
1.6878e+03,1.1511e+01,1.1708e+01
1.6878e+03,1.1532e+01,1.1725e+01
1.6879e+03,1.1707e+01,1.1774e+01
1.6879e+03,1.1934e+01,1.1848e+01
1.6880e+03,1.2084e+01,1.1888e+01
1.6880e+03,1.2138e+01,1.1850e+01
1.6880e+03,1.2176e+01,1.1769e+01
1.6881e+03,1.2261e+01,1.1723e+01
1.6882e+03,1.2355e+01,1.1742e+01
1.6882e+03,1.2374e+01,1.1772e+01
1.6882e+03,1.2285e+01,1.1758e+01
1.6883e+03,1.2155e+01,1.1726e+01
1.6884e+03,1.2083e+01,1.1745e+01
1.6884e+03,1.2114e+01,1.1823e+01
1.6885e+03,1.2206e+01,1.1885e+01
1.6885e+03,1.2260e+01,1.1850e+01
1.6885e+03,1.2196e+01,1.1715e+01
1.6886e+03,1.2024e+01,1.1556e+01
1.6887e+03,1.1842e+01,1.1447e+01
1.6887e+03,1.1739e+01,1.1395e+01
1.6888e+03,1.1705e+01,1.1356e+01
1.6888e+03,1.1668e+01,1.1305e+01
1.6889e+03,1.1620e+01,1.1274e+01
1.6889e+03,1.1650e+01,1.1299e+01
1.6890e+03,1.1836e+01,1.1348e+01
1.6890e+03,1.2137e+01,1.1352e+01
1.6890e+03,1.2421e+01,1.1291e+01
1.6891e+03,1.2582e+01,1.1243e+01
1.6892e+03,1.2607e+01,1.1299e+01
1.6892e+03,1.2535e+01,1.1442e+01
1.6892e+03,1.2409e+01,1.1545e+01
1.6893e+03,1.2262e+01,1.1506e+01
1.6894e+03,1.2113e+01,1.1363e+01
1.6894e+03,1.1980e+01,1.1249e+01
1.6895e+03,1.1896e+01,1.1251e+01
1.6895e+03,1.1886e+01,1.1336e+01
1.6895e+03,1.1922e+01,1.1435e+01
1.6896e+03,1.1920e+01,1.1524e+01
1.6897e+03,1.1813e+01,1.1607e+01
1.6897e+03,1.1626e+01,1.1644e+01
1.6898e+03,1.1478e+01,1.1570e+01
1.6898e+03,1.1457e+01,1.1401e+01
1.6899e+03,1.1531e+01,1.1247e+01
1.6899e+03,1.1621e+01,1.1191e+01
1.6900e+03,1.1704e+01,1.1201e+01
1.6900e+03,1.1776e+01,1.1180e+01
1.6900e+03,1.1789e+01,1.1105e+01
1.6901e+03,1.1698e+01,1.1065e+01
1.6902e+03,1.1556e+01,1.1177e+01
1.6902e+03,1.1480e+01,1.1440e+01
1.6902e+03,1.1520e+01,1.1711e+01
1.6903e+03,1.1588e+01,1.1815e+01
1.6904e+03,1.1575e+01,1.1694e+01
1.6904e+03,1.1487e+01,1.1438e+01
1.6905e+03,1.1403e+01,1.1186e+01
1.6905e+03,1.1362e+01,1.1022e+01
1.6905e+03,1.1337e+01,1.0940e+01
1.6906e+03,1.1303e+01,1.0912e+01
1.6907e+03,1.1295e+01,1.0930e+01
1.6907e+03,1.1363e+01,1.0998e+01
1.6908e+03,1.1501e+01,1.1088e+01
1.6908e+03,1.1631e+01,1.1159e+01
1.6909e+03,1.1649e+01,1.1191e+01
1.6909e+03,1.1492e+01,1.1188e+01
1.6910e+03,1.1203e+01,1.1140e+01
1.6910e+03,1.0956e+01,1.1027e+01
1.6910e+03,1.0955e+01,1.0864e+01
1.6911e+03,1.1249e+01,1.0718e+01
1.6912e+03,1.1667e+01,1.0650e+01
1.6912e+03,1.1973e+01,1.0649e+01
1.6912e+03,1.2051e+01,1.0662e+01
1.6913e+03,1.1953e+01,1.0682e+01
1.6914e+03,1.1809e+01,1.0764e+01
1.6914e+03,1.1710e+01,1.0941e+01
1.6915e+03,1.1681e+01,1.1161e+01
1.6915e+03,1.1691e+01,1.1350e+01
1.6915e+03,1.1662e+01,1.1486e+01
1.6916e+03,1.1530e+01,1.1568e+01
1.6917e+03,1.1322e+01,1.1572e+01
1.6917e+03,1.1142e+01,1.1484e+01
1.6918e+03,1.1074e+01,1.1365e+01
1.6918e+03,1.1116e+01,1.1292e+01
1.6919e+03,1.1208e+01,1.1255e+01
1.6919e+03,1.1303e+01,1.1176e+01
1.6920e+03,1.1386e+01,1.1040e+01
1.6920e+03,1.1455e+01,1.0948e+01
1.6920e+03,1.1490e+01,1.1006e+01
1.6921e+03,1.1449e+01,1.1197e+01
1.6922e+03,1.1309e+01,1.1395e+01
1.6922e+03,1.1116e+01,1.1476e+01
1.6922e+03,1.0972e+01,1.1417e+01
1.6923e+03,1.0942e+01,1.1308e+01
1.6924e+03,1.0986e+01,1.1232e+01
1.6924e+03,1.1003e+01,1.1192e+01
1.6925e+03,1.0950e+01,1.1134e+01
1.6925e+03,1.0888e+01,1.1025e+01
1.6925e+03,1.0893e+01,1.0882e+01
1.6926e+03,1.0957e+01,1.0735e+01
1.6927e+03,1.1016e+01,1.0611e+01
1.6927e+03,1.1072e+01,1.0538e+01
1.6928e+03,1.1188e+01,1.0540e+01
1.6928e+03,1.1357e+01,1.0613e+01
1.6929e+03,1.1469e+01,1.0710e+01
1.6929e+03,1.1432e+01,1.0766e+01
1.6930e+03,1.1275e+01,1.0754e+01
1.6930e+03,1.1099e+01,1.0693e+01
1.6930e+03,1.0976e+01,1.0622e+01
1.6931e+03,1.0909e+01,1.0573e+01
1.6932e+03,1.0911e+01,1.0562e+01
1.6932e+03,1.1031e+01,1.0585e+01
1.6932e+03,1.1282e+01,1.0640e+01
1.6933e+03,1.1570e+01,1.0739e+01
1.6934e+03,1.1750e+01,1.0895e+01
1.6934e+03,1.1777e+01,1.1104e+01
1.6935e+03,1.1756e+01,1.1349e+01
1.6935e+03,1.1785e+01,1.1597e+01
1.6935e+03,1.1827e+01,1.1785e+01
1.6936e+03,1.1794e+01,1.1861e+01
1.6937e+03,1.1693e+01,1.1833e+01
1.6937e+03,1.1618e+01,1.1778e+01
1.6938e+03,1.1633e+01,1.1770e+01
1.6938e+03,1.1729e+01,1.1816e+01
1.6939e+03,1.1855e+01,1.1869e+01
